matrix_version,route_id,provider,offering,adapter_id,protocol,capability,support,action,requires_explicit_degradation,limitations,evidence_digest,code_paths,test_evidence
praxis.model-invoker.semantic-matrix/v1candidate,alibaba.model-studio.cn-beijing.payg.responses,alibaba.model-studio,alibaba.model-studio.payg,qwen,responses,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c1be9659165c0cc598ee1dceaeaa56b066fc678e9fe5bb5d29b97ac33aafd7f2,provider/qwen | internal/compatprovider | internal/protocol/openairesponses,tests/qwen
praxis.model-invoker.semantic-matrix/v1candidate,alibaba.model-studio.cn-beijing.payg.responses,alibaba.model-studio,alibaba.model-studio.payg,qwen,responses,reasoning,compatible,transformed,false,,sha256:c1be9659165c0cc598ee1dceaeaa56b066fc678e9fe5bb5d29b97ac33aafd7f2,provider/qwen | internal/compatprovider | internal/protocol/openairesponses,tests/qwen
praxis.model-invoker.semantic-matrix/v1candidate,alibaba.model-studio.cn-beijing.payg.responses,alibaba.model-studio,alibaba.model-studio.payg,qwen,responses,reasoning_summary,compatible,transformed,false,provider reasoning output is preserved without summary-style control,sha256:c1be9659165c0cc598ee1dceaeaa56b066fc678e9fe5bb5d29b97ac33aafd7f2,provider/qwen | internal/compatprovider | internal/protocol/openairesponses,tests/qwen
praxis.model-invoker.semantic-matrix/v1candidate,alibaba.model-studio.cn-beijing.payg.responses,alibaba.model-studio,alibaba.model-studio.payg,qwen,responses,server_state,compatible,transformed,false,previous_response_id is valid for seven days and remains identity-bound,sha256:c1be9659165c0cc598ee1dceaeaa56b066fc678e9fe5bb5d29b97ac33aafd7f2,provider/qwen | internal/compatprovider | internal/protocol/openairesponses,tests/qwen
praxis.model-invoker.semantic-matrix/v1candidate,alibaba.model-studio.cn-beijing.payg.responses,alibaba.model-studio,alibaba.model-studio.payg,qwen,responses,streaming,compatible,transformed,false,,sha256:c1be9659165c0cc598ee1dceaeaa56b066fc678e9fe5bb5d29b97ac33aafd7f2,provider/qwen | internal/compatprovider | internal/protocol/openairesponses,tests/qwen
praxis.model-invoker.semantic-matrix/v1candidate,alibaba.model-studio.cn-beijing.payg.responses,alibaba.model-studio,alibaba.model-studio.payg,qwen,responses,structured_output,unsupported,rejected,false,not approved in the current Responses slice,sha256:c1be9659165c0cc598ee1dceaeaa56b066fc678e9fe5bb5d29b97ac33aafd7f2,provider/qwen | internal/compatprovider | internal/protocol/openairesponses,tests/qwen
praxis.model-invoker.semantic-matrix/v1candidate,alibaba.model-studio.cn-beijing.payg.responses,alibaba.model-studio,alibaba.model-studio.payg,qwen,responses,text_generation,compatible,transformed,false,,sha256:c1be9659165c0cc598ee1dceaeaa56b066fc678e9fe5bb5d29b97ac33aafd7f2,provider/qwen | internal/compatprovider | internal/protocol/openairesponses,tests/qwen
praxis.model-invoker.semantic-matrix/v1candidate,alibaba.model-studio.cn-beijing.payg.responses,alibaba.model-studio,alibaba.model-studio.payg,qwen,responses,tool_calling,compatible,transformed,false,function tools only; required selection needs exactly one tool,sha256:c1be9659165c0cc598ee1dceaeaa56b066fc678e9fe5bb5d29b97ac33aafd7f2,provider/qwen | internal/compatprovider | internal/protocol/openairesponses,tests/qwen
praxis.model-invoker.semantic-matrix/v1candidate,alibaba.model-studio.cn-beijing.payg.responses,alibaba.model-studio,alibaba.model-studio.payg,qwen,responses,usage_reporting,compatible,transformed,false,,sha256:c1be9659165c0cc598ee1dceaeaa56b066fc678e9fe5bb5d29b97ac33aafd7f2,provider/qwen | internal/compatprovider | internal/protocol/openairesponses,tests/qwen
praxis.model-invoker.semantic-matrix/v1candidate,alibaba.model-studio.cn-beijing.payg.responses,alibaba.model-studio,alibaba.model-studio.payg,qwen,responses,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c1be9659165c0cc598ee1dceaeaa56b066fc678e9fe5bb5d29b97ac33aafd7f2,provider/qwen | internal/compatprovider | internal/protocol/openairesponses,tests/qwen
praxis.model-invoker.semantic-matrix/v1candidate,alibaba.model-studio.cn-beijing.payg.responses,alibaba.model-studio,alibaba.model-studio.payg,qwen,responses,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c1be9659165c0cc598ee1dceaeaa56b066fc678e9fe5bb5d29b97ac33aafd7f2,provider/qwen | internal/compatprovider | internal/protocol/openairesponses,tests/qwen
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,function_error_result,native,exact,false,,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,parallel_tool_calling,native,exact,false,,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,prompt_caching,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,provider_continuation,native,exact,false,,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,reasoning,compatible,transformed,false,,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,reasoning_summary,compatible,transformed,false,,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,server_state,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,streaming,native,exact,false,,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,structured_output,compatible,transformed,false,,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,text_generation,native,exact,false,,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,tool_calling,native,exact,false,,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,usage_reporting,native,exact,false,,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,anthropic.direct.payg.messages,anthropic,anthropic.api.payg,anthropic,messages,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6864f764198a280dacee7fd950581659b5e851d9e36ed01136814ff032fc6623,provider/anthropic,tests/anthropic | tests/anthropic/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.api-key.chat_completions,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,chat_completions,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c6b094e6a8e4be5d880283f4fd1215d0555dae133f9017dd70e24a247f375d4b,provider/bedrockmantle | internal/protocol/openaichat,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.api-key.chat_completions,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,chat_completions,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c6b094e6a8e4be5d880283f4fd1215d0555dae133f9017dd70e24a247f375d4b,provider/bedrockmantle | internal/protocol/openaichat,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.api-key.chat_completions,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,chat_completions,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c6b094e6a8e4be5d880283f4fd1215d0555dae133f9017dd70e24a247f375d4b,provider/bedrockmantle | internal/protocol/openaichat,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.api-key.chat_completions,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,chat_completions,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c6b094e6a8e4be5d880283f4fd1215d0555dae133f9017dd70e24a247f375d4b,provider/bedrockmantle | internal/protocol/openaichat,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.api-key.chat_completions,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,chat_completions,function_error_result,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c6b094e6a8e4be5d880283f4fd1215d0555dae133f9017dd70e24a247f375d4b,provider/bedrockmantle | internal/protocol/openaichat,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.api-key.chat_completions,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,chat_completions,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c6b094e6a8e4be5d880283f4fd1215d0555dae133f9017dd70e24a247f375d4b,provider/bedrockmantle | internal/protocol/openaichat,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.api-key.chat_completions,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,chat_completions,parallel_tool_calling,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c6b094e6a8e4be5d880283f4fd1215d0555dae133f9017dd70e24a247f375d4b,provider/bedrockmantle | internal/protocol/openaichat,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.api-key.chat_completions,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,chat_completions,prompt_caching,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c6b094e6a8e4be5d880283f4fd1215d0555dae133f9017dd70e24a247f375d4b,provider/bedrockmantle | internal/protocol/openaichat,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.api-key.chat_completions,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,chat_completions,provider_continuation,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c6b094e6a8e4be5d880283f4fd1215d0555dae133f9017dd70e24a247f375d4b,provider/bedrockmantle | internal/protocol/openaichat,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.api-key.chat_completions,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,chat_completions,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c6b094e6a8e4be5d880283f4fd1215d0555dae133f9017dd70e24a247f375d4b,provider/bedrockmantle | internal/protocol/openaichat,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.api-key.chat_completions,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,chat_completions,reasoning,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c6b094e6a8e4be5d880283f4fd1215d0555dae133f9017dd70e24a247f375d4b,provider/bedrockmantle | internal/protocol/openaichat,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.api-key.chat_completions,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,chat_completions,reasoning_summary,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c6b094e6a8e4be5d880283f4fd1215d0555dae133f9017dd70e24a247f375d4b,provider/bedrockmantle | internal/protocol/openaichat,tests/bedrockmantle
